sample_id,ssim,psnr,lpips
283,0.376534,16.127766,0.054375
284,0.634184,19.277380,0.039957
285,0.404031,15.961125,0.063631
286,0.357798,15.480096,0.067663
287,0.648422,20.357344,0.028790
288,0.488273,17.917118,0.035866
289,0.533486,17.264419,0.038101
290,0.473993,17.498090,0.028188
291,0.444269,15.901604,0.029937
292,0.607057,20.185621,0.034882
293,0.624315,19.155394,0.024770
294,0.617107,19.247202,0.020867
295,0.575021,19.221039,0.036686
296,0.450837,16.441338,0.026281
297,0.517828,17.895085,0.039528
298,0.525838,17.189644,0.039157
299,0.434427,16.508307,0.035557
300,0.504659,17.244952,0.043876
301,0.413388,15.625243,0.042309
302,0.535439,17.790049,0.042724
303,0.514290,17.457236,0.043439
304,0.381381,15.364695,0.051719
305,0.497768,18.440037,0.029043
306,0.453554,16.978584,0.040848
307,0.546689,18.105879,0.028850
308,0.499666,16.779664,0.037038
309,0.393729,15.755144,0.043160
310,0.588671,18.949647,0.026132
311,0.496954,17.024979,0.066187
312,0.590447,19.271142,0.024653
313,0.489093,18.295799,0.040481
314,0.496051,17.779212,0.041263
315,0.454213,16.932795,0.033349
316,0.418082,16.481544,0.056439
317,0.544793,19.322692,0.023006
318,0.536883,18.658378,0.038121
319,0.616226,20.429579,0.020449
320,0.542170,19.811757,0.036743
321,0.498759,18.087492,0.032138
322,0.518172,18.204666,0.035390
323,0.485323,16.549139,0.036647
324,0.462813,17.357927,0.027837
325,0.509337,17.543494,0.034366
326,0.530647,19.179929,0.033467
327,0.525160,17.566449,0.041241
328,0.493550,17.346096,0.040594
329,0.594666,20.134619,0.020613
330,0.643356,20.382996,0.020577
331,0.583774,18.803599,0.042011
332,0.514457,17.522552,0.032340
333,0.560034,18.556761,0.032912
334,0.614646,20.050978,0.023825
335,0.603246,19.984115,0.021942
336,0.542740,17.950026,0.031353
337,0.478968,17.119476,0.042667
338,0.496050,17.157202,0.039690
339,0.583227,19.621439,0.023794
340,0.383694,16.141608,0.059671
341,0.398292,15.055480,0.042873
342,0.424304,15.635597,0.041161
343,0.572515,18.333522,0.034599
344,0.570607,19.063667,0.029011
345,0.537894,18.303432,0.028700
346,0.582138,19.466434,0.024985
347,0.556377,18.357111,0.031056
348,0.514586,17.598380,0.025801
349,0.360213,15.391154,0.056646
350,0.380975,16.161164,0.039748
351,0.316163,14.753716,0.049533
352,0.439695,16.288006,0.052276
353,0.348830,16.070932,0.041036
354,0.501047,17.319504,0.040050
355,0.583604,18.467086,0.047100
356,0.528610,18.632472,0.034874
357,0.333109,15.136891,0.060579
358,0.610950,19.395814,0.048903
359,0.558499,18.916365,0.037470
360,0.593341,19.463503,0.037265
361,0.493135,16.941186,0.033734
362,0.378928,15.203958,0.035799
363,0.509156,17.640307,0.033942
364,0.602325,19.467300,0.030728
365,0.565541,18.906631,0.029012
366,0.560082,19.041707,0.045893
367,0.438357,16.451133,0.045481
368,0.567606,18.710461,0.028235
369,0.434384,16.910837,0.049887
370,0.557125,19.240092,0.024679
371,0.285962,13.985135,0.065991
372,0.398405,15.276645,0.043065
373,0.437956,16.623838,0.034194
374,0.634045,20.777033,0.024503
375,0.608306,19.131665,0.026905
376,0.540687,18.520415,0.037804
377,0.513821,19.078176,0.040286
378,0.448256,16.497893,0.038238
379,0.481149,16.450705,0.061705
380,0.588290,19.491496,0.020357
381,0.608932,19.556270,0.025132
382,0.508629,17.845336,0.044617
383,0.583637,19.357943,0.040989
384,0.540921,17.763715,0.041398
385,0.565423,18.969633,0.033672
386,0.617985,19.537164,0.022959
387,0.632340,20.625140,0.021628
388,0.542821,17.990521,0.025929
389,0.483190,18.166192,0.045492
