sample_id,ssim,psnr,lpips
310,0.220680,12.650484,0.110220
311,0.190222,13.113409,0.132219
312,0.335441,14.987187,0.074871
313,0.188329,13.134655,0.120105
314,0.298750,13.426479,0.046874
315,0.259955,13.290381,0.073297
316,0.215914,13.210596,0.078221
317,0.216756,13.224562,0.045375
318,0.211378,12.680616,0.105280
319,0.236253,12.889921,0.086285
320,0.359850,14.984347,0.072919
321,0.226948,13.283684,0.090881
322,0.160804,12.161322,0.099534
323,0.203412,11.398012,0.103565
324,0.187837,12.885244,0.073302
325,0.215667,12.492564,0.107559
326,0.154003,12.657272,0.082970
327,0.238195,13.237617,0.096399
328,0.236293,12.710398,0.072078
329,0.319333,14.001873,0.060615
330,0.240304,13.391084,0.066519
331,0.247970,12.739905,0.116484
332,0.262883,12.803419,0.083653
333,0.226610,13.067421,0.067767
334,0.271600,13.436962,0.093224
335,0.196946,12.534124,0.083198
336,0.206978,11.695550,0.068713
337,0.177211,11.950149,0.096267
338,0.374125,14.676682,0.064074
339,0.152830,11.523138,0.081147
340,0.252526,13.607316,0.116058
341,0.195258,11.806814,0.060917
342,0.297962,13.476821,0.101196
343,0.334545,14.681815,0.068765
344,0.342946,13.507665,0.076712
345,0.306087,14.127005,0.076387
346,0.246763,13.785380,0.070689
347,0.237403,13.202089,0.119864
348,0.138044,11.085210,0.115858
349,0.236728,12.779757,0.085551
350,0.204615,12.502168,0.080888
351,0.182390,11.971819,0.116521
352,0.136276,10.410461,0.107066
353,0.278984,13.891014,0.085770
354,0.193059,11.792882,0.115087
355,0.308676,14.098160,0.098318
356,0.217865,13.572581,0.089697
357,0.292838,14.374796,0.037669
358,0.225758,13.078826,0.128517
359,0.237938,13.145121,0.093829
360,0.290784,13.631475,0.093300
361,0.227408,12.847450,0.112443
362,0.135011,11.017125,0.102796
363,0.269623,13.357498,0.096938
364,0.260587,13.046133,0.086853
365,0.215934,12.263278,0.091696
366,0.280496,13.415550,0.080825
367,0.086817,9.388022,0.134011
368,0.251804,13.214296,0.118634
369,0.198247,12.499097,0.069522
370,0.277614,13.503281,0.097891
371,0.139755,11.130040,0.103130
372,0.288073,13.386864,0.107636
373,0.175225,12.054170,0.090049
374,0.264126,13.810140,0.056636
375,0.355538,14.235855,0.101571
376,0.299340,14.297862,0.069294
377,0.233223,13.038362,0.075271
378,0.184848,11.793395,0.110249
379,0.184886,11.704173,0.135152
380,0.302154,13.854521,0.097819
381,0.287379,13.798510,0.072785
382,0.134878,11.813563,0.109040
383,0.169664,12.049716,0.088427
384,0.257098,13.528229,0.100317
385,0.316932,13.197136,0.076394
386,0.286743,13.783109,0.074001
387,0.170206,13.108230,0.088558
388,0.229764,12.742327,0.103129
389,0.173349,11.591923,0.088315
390,0.190719,12.682662,0.070301
391,0.352467,15.569557,0.059203
392,0.276001,13.406609,0.094237
393,0.188150,11.520673,0.084412
394,0.165428,11.599798,0.092687
395,0.256846,12.861618,0.113030
